Timestamp,FREQ,ROCOF
3709895952,48.004826,57.761456
3709895952,49.302185,62.017414
3709895952,50.580513,61.786644
3709895952,51.805737,58.550137
3709895952,52.966663,51.698223
3709895952,53.982655,40.118961
3709895952,54.663071,25.002039
3709895952,54.931618,8.934247
3709895952,54.903305,-5.832686
3709895952,54.639305,-18.680872
3709895952,54.115955,-30.287825
3709895952,53.365459,-40.905819
3709895952,52.424202,-49.6577
3709895952,51.308846,-55.840286
3709895952,50.095646,-58.850834
3709895952,48.87233,-58.130257
3709895952,47.702705,-53.581276
3709895952,46.65279,-44.954578
3709895952,45.834934,-33.170578
3709895952,45.334579,-19.958807
3709895952,45.10714,-6.630972
3709895952,45.106136,6.550089
3709895952,45.366077,20.442999
3709895952,45.93198,35.178169
3709895952,46.824268,48.471306
3709895952,48.004848,57.761459
3709895952,49.302158,62.016705
3709895952,50.580513,61.786755
3709895952,51.805744,58.55027
3709895952,52.966679,51.697281
3709895952,53.98262,40.118599
3709895952,54.663002,25.002396
3709895952,54.931629,8.934537
3709895952,54.903305,-5.83091
3709895952,54.63932,-18.681269
3709895952,54.116024,-30.288019
3709895952,53.365421,-40.905376
3709895952,52.424206,-49.658257
3709895952,51.308899,-55.840305
3709895953,50.095642,-58.851791
3709895953,48.872303,-58.130993
3709895953,47.702644,-53.580559
3709895953,46.652779,-44.954044
3709895953,45.835003,-33.170784
3709895953,45.334526,-19.959044
3709895953,45.107105,-6.630403
3709895953,45.106163,6.551464
3709895953,45.366131,20.443144
3709895953,45.932045,35.177059
3709895953,46.824215,48.469795
3709895953,48.004814,57.761242
3709895953,49.302151,62.017235
3709895953,50.580502,61.786732
3709895953,51.805725,58.550949
3709895953,52.966679,51.697647
3709895953,53.982662,40.119419
3709895953,54.66301,25.002344
3709895953,54.931644,8.934033
3709895953,54.903324,-5.832203
3709895953,54.639271,-18.681107
3709895953,54.115936,-30.287003
3709895953,53.365505,-40.904892
3709895953,52.424263,-49.658421
3709895953,51.30883,-55.841106
3709895953,50.095612,-58.851673
3709895953,48.872295,-58.129452
3709895953,47.702724,-53.580387
3709895953,46.652851,-44.955482
3709895953,45.834888,-33.17054
3709895953,45.334526,-19.959372
3709895953,45.107193,-6.630485
3709895953,45.106133,6.550949
3709895953,45.366077,20.442049
3709895953,45.931992,35.177593
3709895953,46.824219,48.471588
3709895953,48.004826,57.761791
3709895953,49.302227,62.017227
3709895953,50.580513,61.786537
3709895953,51.805725,58.54982
3709895953,52.96669,51.697418
3709895953,53.982635,40.118732
3709895953,54.662983,25.002548
3709895953,54.931629,8.934452
3709895953,54.903355,-5.832099
3709895953,54.639267,-18.680962
3709895953,54.115936,-30.28767
3709895953,53.365501,-40.90485
3709895953,52.424232,-49.658241
3709895953,51.308853,-55.841496
3709895954,50.095589,-58.851128
3709895954,48.872311,-58.129944
3709895954,47.702751,-53.580856
3709895954,46.652771,-44.954174
3709895954,45.834904,-33.170948
3709895954,45.334606,-19.958532
3709895954,45.107159,-6.630316
3709895954,45.106155,6.549752
3709895954,45.366062,20.44379
3709895954,45.932011,35.177258
3709895954,46.824291,48.470345
3709895954,48.004799,57.760681
3709895954,49.30209,62.017105
3709895954,50.58049,61.787998
3709895954,51.805824,58.551128
3709895954,52.96669,51.697582
3709895954,53.982632,40.118103
3709895954,54.663036,25.001894
3709895954,54.931625,8.933853
3709895954,54.903278,-5.832177
3709895954,54.639275,-18.681248
3709895954,54.115974,-30.287338
3709895954,53.365437,-40.905025
3709895954,52.424202,-49.657516
3709895954,51.308887,-55.840427
3709895954,50.095673,-58.851585
3709895954,48.87228,-58.130352
3709895954,47.702675,-53.580727
3709895954,46.652836,-44.953926
3709895954,45.834984,-33.171177
3709895954,45.334522,-19.959274
3709895954,45.107109,-6.630949
3709895954,45.106155,6.55141
3709895954,45.366096,20.443987
3709895954,45.932041,35.177017
3709895954,46.824276,48.470215
3709895954,48.00478,57.760696
3709895954,49.302109,62.017441
3709895954,50.58054,61.787666
3709895954,51.805779,58.550415
3709895954,52.966675,51.696995
3709895954,53.98259,40.118523
3709895954,54.663006,25.003096
3709895954,54.931656,8.935183
3709895954,54.90337,-5.832423
3709895954,54.63929,-18.681992
3709895954,54.115913,-30.288103
3709895954,53.36544,-40.90519
3709895954,52.424236,-49.657402
3709895954,51.308865,-55.84071
3709895955,50.095634,-58.851681
3709895955,48.872288,-58.129883
3709895955,47.702686,-53.580429
3709895955,46.652836,-44.954235
3709895955,45.834995,-33.171288
3709895955,45.334488,-19.958729
3709895955,45.107124,-6.630497
3709895955,45.106247,6.551093
3709895955,45.366081,20.442842
3709895955,45.931973,35.176411
3709895955,46.82423,48.47068
3709895955,48.004818,57.761665
3709895955,49.302155,62.017361
3709895955,50.580509,61.786808
3709895955,51.805756,58.550423
3709895955,52.966644,51.698009
3709895955,53.982655,40.118397
3709895955,54.663036,25.002522
3709895955,54.931583,8.933954
3709895955,54.903324,-5.831927
3709895955,54.639282,-18.680542
3709895955,54.115955,-30.28701
3709895955,53.365498,-40.904907
